dataset_accession,matrix_label,matrix_file,platform,gsm_sample_id,patient_id,matrix_sample_id,match_status
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615335,M659,GSM615335,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615336,M661,GSM615336,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615337,M662,GSM615337,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615338,M665,GSM615338,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615339,M666,GSM615339,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615340,M668,GSM615340,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615341,M669,GSM615341,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615342,M670,GSM615342,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615343,M671,GSM615343,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615344,M673,GSM615344,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615345,M675,GSM615345,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615346,M677,GSM615346,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615347,M679,GSM615347,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615348,M681,GSM615348,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615349,M682,GSM615349,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615350,M683,GSM615350,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615351,M685,GSM615351,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615352,M690,GSM615352,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615353,M691,GSM615353,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615354,M692,GSM615354,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615355,M693,GSM615355,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615356,M695,GSM615356,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615357,M696,GSM615357,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615358,M706,GSM615358,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615359,M709,GSM615359,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615360,M710,GSM615360,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615361,M714,GSM615361,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615362,M717,GSM615362,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615363,M718,GSM615363,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615364,M722,GSM615364,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615365,M723,GSM615365,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615366,M725,GSM615366,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615367,M728,GSM615367,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615368,M729,GSM615368,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615369,M732,GSM615369,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615370,M734,GSM615370,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615371,M735,GSM615371,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615372,M739,GSM615372,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615373,M744,GSM615373,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615374,M746,GSM615374,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615375,M750,GSM615375,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615376,M751,GSM615376,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615377,M753,GSM615377,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615378,M757,GSM615378,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615379,M758,GSM615379,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615380,M763,GSM615380,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615381,M765,GSM615381,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615382,M766,GSM615382,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615383,M767,GSM615383,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615384,M768,GSM615384,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615385,M771,GSM615385,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615386,M774,GSM615386,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615387,M779,GSM615387,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615388,M781,GSM615388,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615389,M782,GSM615389,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615390,M783,GSM615390,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615391,M784,GSM615391,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615392,M791,GSM615392,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615393,M792,GSM615393,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615394,M794,GSM615394,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615395,M795,GSM615395,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615396,M802,GSM615396,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615397,M805,GSM615397,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615398,M806,GSM615398,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615399,M810,GSM615399,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615400,PERU01,GSM615400,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615401,PERU07,GSM615401,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615402,PERU09,GSM615402,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615403,PERU11,GSM615403,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615404,PERU12_14,GSM615404,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615405,PERU14_16,GSM615405,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615631,1,GSM615631,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615632,5,GSM615632,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615633,12,GSM615633,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615634,13,GSM615634,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615635,18,GSM615635,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615636,20,GSM615636,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615637,23,GSM615637,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615638,24,GSM615638,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615639,30,GSM615639,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615640,31,GSM615640,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615641,32,GSM615641,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615642,35,GSM615642,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615643,36,GSM615643,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615644,45,GSM615644,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615645,46,GSM615645,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615646,48,GSM615646,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615647,51,GSM615647,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615648,52,GSM615648,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615649,67,GSM615649,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615650,68,GSM615650,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615651,70,GSM615651,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615652,76,GSM615652,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615653,77,GSM615653,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615654,80,GSM615654,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615655,85,GSM615655,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615656,86,GSM615656,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615657,87,GSM615657,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615658,88,GSM615658,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615659,94,GSM615659,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615660,95,GSM615660,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615661,96,GSM615661,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615662,97,GSM615662,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615663,100,GSM615663,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615664,101,GSM615664,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615665,103,GSM615665,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615666,104,GSM615666,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615667,106,GSM615667,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615668,110,GSM615668,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615669,111,GSM615669,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615670,112,GSM615670,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615671,113,GSM615671,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615672,118,GSM615672,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615673,124,GSM615673,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615674,125,GSM615674,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615675,130,GSM615675,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615676,133,GSM615676,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615677,145,GSM615677,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615678,148,GSM615678,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615679,149,GSM615679,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615680,150,GSM615680,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615681,154,GSM615681,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615682,155,GSM615682,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615683,159,GSM615683,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615684,161,GSM615684,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615685,223,GSM615685,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615686,225,GSM615686,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615687,249,GSM615687,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615688,268,GSM615688,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615689,272,GSM615689,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615690,290,GSM615690,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615691,293,GSM615691,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615692,305,GSM615692,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615693,320,GSM615693,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615694,324,GSM615694,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615695,327,GSM615695,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615696,336,GSM615696,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615697,337,GSM615697,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615698,342,GSM615698,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615699,348,GSM615699,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615700,364,GSM615700,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615701,437,GSM615701,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615702,440,GSM615702,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615703,470,GSM615703,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615704,480,GSM615704,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615705,496,GSM615705,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615706,509,GSM615706,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615707,544,GSM615707,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615708,551,GSM615708,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615709,575,GSM615709,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615710,645,GSM615710,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615711,660,GSM615711,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615712,699,GSM615712,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615713,748,GSM615713,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615714,787,GSM615714,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615715,798,GSM615715,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615716,811,GSM615716,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615717,813,GSM615717,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615718,814,GSM615718,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615719,815,GSM615719,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615720,817,GSM615720,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615721,821,GSM615721,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615722,822,GSM615722,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615723,824,GSM615723,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615724,825,GSM615724,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615725,826,GSM615725,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615726,828,GSM615726,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615727,829,GSM615727,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615728,831,GSM615728,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615729,835,GSM615729,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615730,837,GSM615730,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615731,838,GSM615731,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615732,839,GSM615732,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615733,840,GSM615733,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615734,842,GSM615734,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615735,845,GSM615735,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615736,854,GSM615736,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615737,857,GSM615737,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615738,860,GSM615738,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615739,865,GSM615739,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615740,867,GSM615740,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615741,868,GSM615741,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615742,879,GSM615742,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615743,880,GSM615743,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615744,881,GSM615744,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615745,883,GSM615745,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615746,885,GSM615746,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615747,886,GSM615747,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615748,892,GSM615748,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615749,893,GSM615749,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615750,896,GSM615750,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615751,901,GSM615751,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615752,905,GSM615752,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615753,910,GSM615753,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615754,913,GSM615754,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615755,916,GSM615755,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615756,MDA002,GSM615756,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615757,MDA003,GSM615757,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615758,MDA005,GSM615758,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615759,MDA006,GSM615759,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615760,MDA007,GSM615760,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615761,MDA008,GSM615761,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615762,MDA009,GSM615762,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615763,MDA010,GSM615763,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615764,MDA011,GSM615764,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615765,MDA012,GSM615765,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615766,MDA013,GSM615766,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615767,MDA014,GSM615767,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615768,MDA015,GSM615768,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615769,MDA016,GSM615769,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615770,MDA018,GSM615770,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615771,LBJ016,GSM615771,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615772,LBJ032,GSM615772,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615773,LBJ038,GSM615773,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615774,LBJ046,GSM615774,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615775,LBJ047,GSM615775,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615776,LBJ053,GSM615776,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615777,LBJ054,GSM615777,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615778,LBJ070,GSM615778,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615779,LBJ071,GSM615779,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615780,LBJ082,GSM615780,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615781,LBJ103,GSM615781,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615782,LBJ105,GSM615782,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615783,LBJ131,GSM615783,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615784,LBJ143,GSM615784,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615785,LBJ158,GSM615785,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615786,LBJ170,GSM615786,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615787,LBJ171,GSM615787,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615788,PERU02,GSM615788,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615789,PERU05,GSM615789,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615790,PERU06,GSM615790,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615791,PERU16-18,GSM615791,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615792,PERU21,GSM615792,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615793,PERU23,GSM615793,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615794,PERU26,GSM615794,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615795,PERU28,GSM615795,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615796,PERU37,GSM615796,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615797,PERU38,GSM615797,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615798,PERU40,GSM615798,matched
GSE25066,GSE25066_GPL96,GSE25066_series_matrix.txt.gz,GPL96,GSM615799,PERU42,GSM615799,matched
